id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,chamber,congress,senate_class,state_rank,lis_id,user_id
R000591,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000591.json,Martha,NA,Roby,NA,7/27/76,F,R,NA,RepMarthaRoby,Representative.Martha.Roby,reproby,412394,61712,71604,21192,N00030768,/m/0drx5mb,H0AL02087,https://roby.house.gov,https://roby.house.gov/rss.xml,NA,FALSE,0.367,NA,6,2016,1325,35,0,1/6/19 15:20,ocd-division/country:us/state:al/cd:2,NA,NA,NA,AL,2,FALSE,102,2.64,95.66,house,114,NA,NA,NA,224294785
R000582,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000582.json,Phil,NA,Roe,NA,7/21/45,M,R,NA,DrPhilRoe,DrPhilRoe,drphilroe,412310,1031360,65306,20947,N00028463,/m/04gtg5_,H6TN01388,https://roe.house.gov,NA,NA,FALSE,0.493,NA,8,2016,1325,114,0,1/6/19 15:20,ocd-division/country:us/state:tn/cd:1,NA,NA,NA,TN,1,FALSE,4701,8.6,96.45,house,114,NA,NA,NA,52503751
R000395,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000395.json,Harold,NA,Rogers,NA,12/31/37,M,R,NA,RepHalRogers,CongressmanHalRogers,RepHalRogers,400340,6739,26875,14854,N00003473,/m/025jnx,H0KY05015,https://halrogers.house.gov,NA,NA,FALSE,0.332,NA,36,2016,1325,15,0,1/6/19 15:20,ocd-division/country:us/state:ky/cd:5,NA,NA,NA,KY,5,FALSE,2105,1.13,94.12,house,114,NA,NA,NA,550401754
R000575,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000575.json,Mike,D.,Rogers,NA,7/16/58,M,R,NA,RepMikeRogersAL,CongressmanMikeDRogers,MikeRogersAL03,400341,1014740,5705,20301,N00024759,/m/024n_s,H2AL03032,https://mikerogers.house.gov,https://mikerogers.house.gov/rss.xml,NA,FALSE,0.338,NA,16,2016,1325,34,0,1/6/19 15:20,ocd-division/country:us/state:al/cd:3,NA,NA,NA,AL,3,FALSE,103,2.57,93.57,house,114,NA,NA,NA,33977070
R000409,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000409.json,Dana,NA,Rohrabacher,NA,6/21/47,M,R,NA,NA,NA,RepDanaRohrabacher,400343,5590,26763,15621,N00007151,/m/02gtr,H8CA42061,https://rohrabacher.house.gov,NA,NA,FALSE,0.627,NA,28,2016,1325,84,0,7/8/18 18:09,ocd-division/country:us/state:ca/cd:48,NA,NA,NA,CA,48,FALSE,648,6.34,90.49,house,114,NA,NA,NA,NA
R000592,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000592.json,Todd,NA,Rokita,NA,2/9/70,M,R,NA,ToddRokita,RepToddRokita,reptoddrokita,412426,61832,34167,21131,N00031741,/m/0bll9p,H0IN04170,http://rokita.house.gov,NA,NA,FALSE,0.598,NA,6,2016,1325,32,0,7/8/18 18:10,ocd-division/country:us/state:in/cd:4,NA,NA,NA,IN,4,FALSE,1804,2.42,93.89,house,114,NA,NA,NA,17544524
R000583,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000583.json,Tom,NA,Rooney,NA,11/21/70,M,R,NA,TomRooney,reptomrooney,CongressmanRooney,412311,1030486,107800,20910,N00029018,/m/04jl2j4,H8FL16022,https://rooney.house.gov,NA,NA,FALSE,0.458,NA,8,2016,1325,70,0,7/8/18 18:09,ocd-division/country:us/state:fl/cd:17,NA,NA,NA,FL,17,FALSE,1217,5.28,93.71,house,114,NA,NA,NA,23970171
R000435,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000435.json,Ileana,NA,Ros-Lehtinen,NA,7/15/52,F,R,NA,RosLehtinen,iroslehtinen,IleanaRosLehtinen,400344,3206,26815,15634,N00002858,/m/02530d,H0FL18025,https://ros-lehtinen.house.gov,NA,NA,FALSE,0.245,NA,28,2016,1325,19,0,7/8/18 18:09,ocd-division/country:us/state:fl/cd:27,NA,NA,NA,FL,27,FALSE,1227,1.43,83.61,house,114,NA,NA,NA,14275291
R000580,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000580.json,Peter,NA,Roskam,NA,9/13/61,M,R,NA,PeterRoskam,PeterRoskam,RoskamIL06,412202,1021912,6382,20715,N00004719,/m/0gj190,H8IL13051,https://roskam.house.gov,NA,NA,FALSE,0.431,NA,10,2016,1325,79,0,7/8/18 18:10,ocd-division/country:us/state:il/cd:6,NA,NA,NA,IL,6,FALSE,1706,5.96,94.14,house,114,NA,NA,NA,20015903
R000593,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000593.json,Dennis,NA,Ross,NA,10/18/59,M,R,NA,RepDennisRoss,dennis.ross.376,RepDennisRoss,412411,62532,12813,21117,N00030645,/m/0bmd7xs,H0FL12101,https://dennisross.house.gov,NA,NA,FALSE,0.529,NA,6,2016,1325,19,0,7/8/18 18:09,ocd-division/country:us/state:fl/cd:15,NA,NA,NA,FL,15,FALSE,1215,1.43,95.64,house,114,NA,NA,NA,33655490
R000598,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000598.json,Keith,NA,Rothfus,NA,4/25/62,M,R,NA,KeithRothfus,keithrothfus,reprothfus,412570,61949,119466,21357,N00031253,/m/0ds0r5g,H0PA04220,https://rothfus.house.gov,NA,NA,FALSE,0.494,NA,4,2016,1325,13,0,7/8/18 18:10,ocd-division/country:us/state:pa/cd:12,NA,NA,NA,PA,12,FALSE,4212,0.98,96.04,house,114,NA,NA,NA,1155212191
R000603,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000603.json,David,NA,Rouzer,NA,2/16/72,M,R,NA,RepDavidRouzer,RepRouzer,NA,412641,79710,102964,21544,N00033527,/m/0jt1s3l,H2NC07096,https://rouzer.house.gov,https://rouzer.house.gov/rss.xml,NA,FALSE,0.619,NA,2,2016,1325,2,0,1/6/19 15:21,ocd-division/country:us/state:nc/cd:7,NA,NA,NA,NC,7,FALSE,3707,0.15,95.16,house,114,NA,NA,NA,834069080
R000486,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000486.json,Lucille,NA,Roybal-Allard,NA,6/12/41,F,D,NA,RepRoybalAllard,RepRoybalAllard,RepRoybalAllard,400347,26136,26766,29317,N00006671,/m/024txf,H2CA33048,https://roybal-allard.house.gov,https://roybal-allard.house.gov/news/rss.aspx,NA,FALSE,-0.47,NA,24,2016,1325,24,0,1/6/19 15:20,ocd-division/country:us/state:ca/cd:40,NA,NA,NA,CA,40,FALSE,640,1.81,96.62,house,114,NA,NA,NA,479872233
R000487,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000487.json,Edward,NA,Royce,NA,10/12/51,M,R,NA,RepEdRoyce,EdRoyce,RepEdRoyce,400348,28461,26772,29321,N00008264,/m/024xcy,H6CA39020,https://royce.house.gov,NA,NA,FALSE,0.66,NA,24,2016,1325,13,0,7/8/18 18:09,ocd-division/country:us/state:ca/cd:39,NA,NA,NA,CA,39,FALSE,639,0.98,94.66,house,114,NA,NA,NA,246769138
R000599,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000599.json,Raul,NA,Ruiz,NA,8/25/72,M,D,NA,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,412519,79727,136407,21311,N00033510,/m/02p8pz0,H2CA36439,https://ruiz.house.gov,https://ruiz.house.gov/rss.xml,NA,FALSE,-0.239,NA,4,2016,1325,55,0,1/6/19 15:21,ocd-division/country:us/state:ca/cd:36,NA,NA,NA,CA,36,FALSE,636,4.15,92.52,house,114,NA,NA,NA,1089859058
R000576,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000576.json,C.A. Dutch,NA,Ruppersberger,NA,1/31/46,M,D,NA,Call_Me_Dutch,DutchRupp,ruppersberger,400349,49155,36130,20329,N00025482,/m/025k36,H2MD02160,https://ruppersberger.house.gov,https://ruppersberger.house.gov/rss.xml,NA,FALSE,-0.295,NA,14,2016,1325,59,0,1/6/19 15:20,ocd-division/country:us/state:md/cd:2,NA,NA,NA,MD,2,FALSE,2402,4.45,91.39,house,114,NA,NA,NA,305620929
R000515,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000515.json,Bobby,L.,Rush,NA,11/23/46,M,D,NA,RepBobbyRush,congressmanbobbyrush,CongressmanRush,400350,26127,26831,29346,N00004887,/m/0255x3,H2IL01042,https://rush.house.gov,https://rush.house.gov/rss.xml,NA,FALSE,-0.478,NA,24,2016,1325,319,0,1/6/19 15:20,ocd-division/country:us/state:il/cd:1,NA,NA,NA,IL,1,FALSE,1701,24.08,94.63,house,114,NA,NA,NA,305216911
R000604,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000604.json,Steve,NA,Russell,NA,5/25/63,M,R,NA,RepRussell,reprussell,NA,412650,77286,106528,21546,N00036175,/m/0ndnv6f,H4OK05132,https://russell.house.gov,NA,NA,FALSE,0.473,NA,2,2016,1325,25,0,7/8/18 18:10,ocd-division/country:us/state:ok/cd:5,NA,NA,NA,OK,5,FALSE,4005,1.89,95.15,house,114,NA,NA,NA,2966758114
R000577,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000577.json,Tim,NA,Ryan,NA,7/16/73,M,D,NA,RepTimRyan,timryan,timryanvision,400352,1003608,45638,20343,N00025280,/m/039tr9,H2OH17109,https://timryan.house.gov,https://timryan.house.gov/rss.xml,NA,FALSE,-0.404,NA,14,2016,1325,63,0,1/6/19 15:20,ocd-division/country:us/state:oh/cd:13,NA,NA,NA,OH,13,FALSE,3913,4.75,94.61,house,114,NA,NA,NA,13491312
R000570,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000570.json,Paul,D.,Ryan,NA,1/29/70,M,R,Speaker of the House,SpeakerRyan,speakerryan,reppaulryan,400351,57970,26344,29939,N00004357,/m/024v2j,H8WI01024,https://paulryan.house.gov,NA,NA,FALSE,0.556,NA,18,2016,1325,745,0,7/8/18 18:11,ocd-division/country:us/state:wi/cd:1,NA,NA,NA,WI,1,FALSE,5501,56.23,96.03,house,114,NA,NA,NA,18916432
S001177,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001177.json,Gregorio,Kilili Camacho,Sablan,NA,1/19/55,M,D,NA,Kilili_Sablan,1.53424E+11,CongressmanSablan,412312,1031366,110903,NA,N00030418,/m/04ycmvy,H8MP00041,https://sablan.house.gov,https://sablan.house.gov/rss.xml,NA,FALSE,NA,NA,8,2016,NA,NA,NA,1/6/19 15:20,ocd-division/country:us/state:mp/cd:79,NA,NA,NA,MP,At-Large,TRUE,6998,NA,NA,house,114,NA,NA,NA,9.26446E+17
S000018,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000018.json,Matt,NA,Salmon,NA,1/21/58,M,R,NA,RepMattSalmon,RepMattSalmon,repmattsalmon,400606,37033,NA,29500,NA,/m/03_8gd,H2AZ06130,http://salmon.house.gov,http://salmon.house.gov/rss.xml,NA,FALSE,0.673,NA,4,2016,1325,37,0,7/8/18 18:09,ocd-division/country:us/state:az/cd:5,NA,NA,NA,AZ,5,FALSE,405,2.79,93.48,house,114,NA,NA,NA,8.24016E+17
S001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001156.json,Linda,T.,Sánchez,NA,1/28/69,F,D,NA,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,H2CA39078,https://lindasanchez.house.gov,https://lindasanchez.house.gov/rss.xml,NA,FALSE,-0.508,NA,14,2016,1325,36,0,1/6/19 15:20,ocd-division/country:us/state:ca/cd:38,NA,NA,NA,CA,38,FALSE,638,2.72,96.59,house,114,NA,NA,NA,312134473
S000030,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000030.json,Loretta,NA,Sánchez,NA,1/7/60,F,D,NA,LorettaSanchez,LorettaSanchez,LorettaSanchezLive,400356,45639,NA,29709,NA,/m/0jbty,H6CA46033,http://lorettasanchez.house.gov,http://lorettasanchez.house.gov/rss.xml,NA,FALSE,-0.367,NA,20,2016,1325,388,0,7/8/18 18:09,ocd-division/country:us/state:ca/cd:46,NA,NA,NA,CA,46,FALSE,646,29.28,94.02,house,114,NA,NA,NA,108376246
S000051,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000051.json,Mark,NA,Sanford,NA,5/28/60,M,R,NA,RepSanfordSC,RepSanfordSC,RepSanfordSC,400607,6513,21991,29565,N00002424,/m/02c6ck,H4SC01073,https://sanford.house.gov,NA,NA,FALSE,0.697,NA,4,2016,1325,39,1,7/8/18 18:10,ocd-division/country:us/state:sc/cd:1,NA,NA,NA,SC,1,FALSE,4501,2.94,85.15,house,114,NA,NA,NA,1499993378
S001168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001168.json,John,NA,Sarbanes,NA,5/22/62,M,D,NA,RepSarbanes,RepSarbanes,RepJohnSarbanes,412212,1022884,66575,20724,N00027751,/m/08_r8n,H6MD03292,https://sarbanes.house.gov,https://sarbanes.house.gov/rss.xml,NA,FALSE,-0.469,NA,10,2016,1325,22,0,1/6/19 15:21,ocd-division/country:us/state:md/cd:3,NA,NA,NA,MD,3,FALSE,2403,1.66,96.78,house,114,NA,NA,NA,364415553
S001176,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001176.json,Steve,NA,Scalise,NA,10/6/65,M,R,NA,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,H0LA01087,https://scalise.house.gov,https://scalise.house.gov/rss.xml,NA,FALSE,0.561,NA,10,2016,1325,23,0,1/6/19 15:20,ocd-division/country:us/state:la/cd:1,NA,NA,NA,LA,1,FALSE,2201,1.74,96.7,house,114,NA,NA,NA,1209417007
S001145,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001145.json,Jan,NA,Schakowsky,NA,5/26/44,F,D,NA,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,H8IL09067,https://schakowsky.house.gov,https://schakowsky.house.gov/rss/press-releases.xml,NA,FALSE,-0.607,NA,18,2016,1325,52,0,1/6/19 15:20,ocd-division/country:us/state:il/cd:9,NA,NA,NA,IL,9,FALSE,1709,3.92,95.29,house,114,NA,NA,NA,24195214
S001150,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001150.json,Adam,B.,Schiff,NA,6/22/60,M,D,NA,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,H0CA27085,https://schiff.house.gov,NA,NA,FALSE,-0.348,NA,16,2016,1325,20,0,1/6/19 15:20,ocd-division/country:us/state:ca/cd:28,NA,NA,NA,CA,28,FALSE,628,1.51,96.78,house,114,NA,NA,NA,29501253
S001179,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001179.json,Aaron,NA,Schock,NA,5/28/81,M,R,NA,AaronSchock,RepAaronSchock,repaaronschock,412314,1030003,NA,20914,NA,/m/0h6xzk,,http://schock.house.gov,NA,NA,FALSE,0.311,NA,8,2016,144,17,0,7/8/18 18:10,ocd-division/country:us/state:il/cd:18,NA,NA,NA,IL,18,FALSE,1718,11.81,88.19,house,114,NA,NA,NA,23951197
S001180,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001180.json,Kurt,NA,Schrader,NA,10/19/51,M,D,NA,RepSchrader,repschrader,repkurtschrader,412315,1031358,10813,20944,N00030071,/m/0412ntl,H8OR05107,https://schrader.house.gov,https://schrader.house.gov/newsroom/rss.aspx,NA,FALSE,-0.192,NA,8,2016,1325,50,0,1/6/19 15:20,ocd-division/country:us/state:or/cd:5,NA,NA,NA,OR,5,FALSE,4105,3.77,82.98,house,114,NA,NA,NA,20545793
S001183,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001183.json,David,NA,Schweikert,NA,3/3/62,M,R,NA,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,H8AZ05097,https://schweikert.house.gov,https://schweikert.house.gov/rss.xml,NA,FALSE,0.633,NA,6,2016,1325,11,0,1/6/19 15:20,ocd-division/country:us/state:az/cd:6,NA,NA,NA,AZ,6,FALSE,406,0.83,93,house,114,NA,NA,NA,229197216
S000185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000185.json,Robert,C.,Scott,NA,4/30/47,M,D,NA,BobbyScott,RepBobbyScott,repbobbyscott,400364,25888,27117,39307,N00002147,/m/03twgl,H6VA01117,https://bobbyscott.house.gov,https://bobbyscott.house.gov/rss.xml,NA,FALSE,-0.451,NA,24,2016,1325,11,0,1/6/19 15:20,ocd-division/country:us/state:va/cd:3,NA,NA,NA,VA,3,FALSE,5103,0.83,96.88,house,114,NA,NA,NA,161791703
S001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001157.json,David,NA,Scott,NA,6/27/45,M,D,NA,RepDavidScott,1.13304E+11,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,H2GA13012,https://davidscott.house.gov,https://davidscott.house.gov/news/rss.aspx,NA,FALSE,-0.301,NA,14,2016,1325,73,0,1/6/19 15:20,ocd-division/country:us/state:ga/cd:13,NA,NA,NA,GA,13,FALSE,1313,5.51,92.73,house,114,NA,NA,NA,168673083
S001189,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001189.json,Austin,NA,Scott,NA,12/10/69,M,R,NA,AustinScottGA08,RepAustinScott,RepAustinScott,412417,623344,11812,21123,N00032457,/m/076zn3y,H0GA08099,https://austinscott.house.gov,https://austinscott.house.gov/rss.xml,NA,FALSE,0.572,NA,6,2016,1325,31,0,1/6/19 15:20,ocd-division/country:us/state:ga/cd:8,NA,NA,NA,GA,8,FALSE,1308,2.34,97.14,house,114,NA,NA,NA,234797704
S000244,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000244.json,F.,James,Sensenbrenner,NA,6/14/43,M,R,NA,JimPressOffice,RepSensenbrenner,RepSensenbrenner,400365,1507,27142,14657,N00004291,/m/024tp2,H8WI09050,https://sensenbrenner.house.gov,https://sensenbrenner.house.gov/?a=RSS.Feed,NA,FALSE,0.646,NA,38,2016,1325,0,0,7/8/18 18:11,ocd-division/country:us/state:wi/cd:5,NA,NA,NA,WI,5,FALSE,5505,0,90.94,house,114,NA,NA,NA,851621377
S000248,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000248.json,José,E.,Serrano,NA,10/24/43,M,D,NA,RepJoseSerrano,RepJoseSerrano,NA,400366,14306,26981,29134,N00001813,/m/03s6z9,H0NY18065,https://serrano.house.gov,https://serrano.house.gov/rss.xml,NA,FALSE,-0.491,NA,28,2016,1325,14,0,1/6/19 15:20,ocd-division/country:us/state:ny/cd:15,NA,NA,NA,NY,15,FALSE,3615,1.06,96.72,house,114,NA,NA,NA,33563161
S000250,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000250.json,Pete,NA,Sessions,NA,3/22/55,M,R,NA,PeteSessions,petesessions,PeteSessions,400367,36807,288,29759,N00005681,/m/03v39l,H2TX03126,https://sessions.house.gov,NA,NA,FALSE,0.586,NA,20,2016,1325,24,0,7/8/18 18:11,ocd-division/country:us/state:tx/cd:32,NA,NA,NA,TX,32,FALSE,4832,1.81,97.23,house,114,NA,NA,NA,24735461
S001185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001185.json,Terri,NA,Sewell,NA,1/1/65,F,D,NA,RepTerriSewell,RepSewell,RepSewell,412396,623257,121621,21102,N00030622,/m/05pbszt,H0AL07086,https://sewell.house.gov,https://sewell.house.gov/rss.xml,NA,FALSE,-0.391,NA,6,2016,1325,87,0,1/6/19 15:20,ocd-division/country:us/state:al/cd:7,NA,NA,NA,AL,7,FALSE,107,6.57,91.11,house,114,NA,NA,NA,381152398
S000344,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000344.json,Brad,NA,Sherman,NA,10/24/54,M,D,NA,BradSherman,63158229861,shermanca27,400371,45124,142,29707,N00006897,/m/024tkr,H6CA24113,https://sherman.house.gov,https://sherman.house.gov/rss.xml,NA,FALSE,-0.341,NA,20,2016,1325,15,0,1/6/19 15:20,ocd-division/country:us/state:ca/cd:30,NA,NA,NA,CA,30,FALSE,630,1.13,94.96,house,114,NA,NA,NA,30216513
S000364,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000364.json,John,NA,Shimkus,NA,2/21/58,M,R,NA,RepShimkus,repshimkus,repshimkus,400373,30623,246,29718,N00004961,/m/02573y,H2IL20042,https://shimkus.house.gov,https://shimkus.house.gov/rss.xml,NA,FALSE,0.37,NA,20,2016,1325,11,0,1/6/19 15:20,ocd-division/country:us/state:il/cd:15,NA,NA,NA,IL,15,FALSE,1715,0.83,94.29,house,114,NA,NA,NA,15600527
S001154,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001154.json,Bill,NA,Shuster,NA,1/10/61,M,R,NA,RepBillShuster,Rep.Shuster,repshuster,409888,89108,55693,20134,N00013770,/m/03tm89,H2PA09035,https://shuster.house.gov,NA,NA,FALSE,0.374,NA,16,2016,1325,13,0,7/8/18 18:10,ocd-division/country:us/state:pa/cd:9,NA,NA,NA,PA,9,FALSE,4209,0.98,94.13,house,114,NA,NA,NA,22527499
S001148,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001148.json,Mike,NA,Simpson,NA,9/8/50,M,R,NA,CongMikeSimpson,96007744606,CongMikeSimpson,400376,57889,2917,29910,N00006263,/m/0255tn,H8ID02064,https://simpson.house.gov,https://simpson.house.gov/news/rss.aspx,NA,FALSE,0.293,NA,18,2016,1325,37,0,1/6/19 15:20,ocd-division/country:us/state:id/cd:2,NA,NA,NA,ID,2,FALSE,1602,2.79,92.86,house,114,NA,NA,NA,76132891
S001191,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001191.json,Kyrsten,NA,Sinema,NA,7/12/76,F,D,NA,SenatorSinema,CongresswomanSinema,repsinema,412509,68489,28338,21300,N00033983,/m/03qnndb,H2AZ09019,https://www.sinema.senate.gov,NA,NA,FALSE,-0.108,NA,4,2016,1325,49,0,1/6/19 15:21,ocd-division/country:us/state:az/cd:9,NA,NA,NA,AZ,9,FALSE,409,3.7,76.25,house,114,NA,NA,NA,1080844782
S001165,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001165.json,Albio,NA,Sires,NA,1/26/51,M,D,NA,RepSires,81058818750,RepSiresNJ13,412186,1022293,22510,20542,N00027523,/m/08bt8r,H6NJ13191,https://sires.house.gov,https://sires.house.gov/rss.xml,NA,FALSE,-0.404,NA,12,2016,1325,84,0,1/6/19 15:20,ocd-division/country:us/state:nj/cd:8,NA,NA,NA,NJ,8,FALSE,3408,6.34,93.71,house,114,NA,NA,NA,18696134
S000480,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000480.json,Louise,M.,Slaughter,NA,8/14/29,F,D,NA,LouiseSlaughter,RepLouiseSlaughter,louiseslaughter,400378,1755,26991,15444,N00001311,/m/03tvt9,H6NY03031,https://louise.house.gov,NA,NA,FALSE,-0.465,NA,30,2016,1325,40,1,7/8/18 18:10,ocd-division/country:us/state:ny/cd:25,NA,NA,NA,NY,25,FALSE,3625,3.02,95.56,house,114,NA,NA,NA,63169388
S000583,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000583.json,Lamar,NA,Smith,NA,11/19/47,M,R,NA,LamarSmithTX21,LamarSmithTX21,lamarsmithtexas21,400381,8884,27097,15445,N00001811,/m/03twnt,H6TX21012,https://lamarsmith.house.gov,NA,NA,FALSE,0.425,NA,30,2016,1325,26,0,7/8/18 18:11,ocd-division/country:us/state:tx/cd:21,NA,NA,NA,TX,21,FALSE,4821,1.96,96.77,house,114,NA,NA,NA,15856366
S000522,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000522.json,Christopher,H.,Smith,NA,3/4/53,M,R,NA,RepChrisSmith,RepChrisSmith,USRepChrisSmith,400380,6411,26952,14863,N00009816,/m/033f4d,H8NJ04014,https://chrissmith.house.gov,https://chrissmith.house.gov/news/rss.aspx,NA,FALSE,0.16,NA,36,2016,1325,19,0,1/6/19 15:21,ocd-division/country:us/state:nj/cd:4,NA,NA,NA,NJ,4,FALSE,3404,1.43,88.67,house,114,NA,NA,NA,1289319271
S001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001195.json,Jason,NA,Smith,NA,6/16/80,M,R,NA,RepJasonSmith,repjasonsmith,RepJasonSmith,412596,71083,59318,21373,N00035282,/m/0g9yj_2,H4MO08162,https://jasonsmith.house.gov,NA,NA,FALSE,0.61,NA,4,2016,1325,12,0,1/6/19 15:21,ocd-division/country:us/state:mo/cd:8,NA,NA,NA,MO,8,FALSE,2908,0.91,95.66,house,114,NA,NA,NA,1623308912
S000510,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000510.json,Adam,NA,Smith,NA,6/15/65,M,D,NA,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,400379,44329,845,29768,N00007833,/m/024zj_,H6WA09025,https://adamsmith.house.gov,https://adamsmith.house.gov/rss.xml,NA,FALSE,-0.283,NA,20,2016,1325,267,0,1/6/19 15:20,ocd-division/country:us/state:wa/cd:9,NA,NA,NA,WA,9,FALSE,5309,20.15,95.65,house,114,NA,NA,NA,58928690
S001172,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001172.json,Adrian,NA,Smith,NA,12/19/70,M,R,NA,RepAdrianSmith,NA,RepAdrianSmith,412217,1022845,21284,20729,N00027623,/m/0c505n,H6NE03115,https://adriansmith.house.gov,https://adriansmith.house.gov/rss.xml,NA,FALSE,0.508,NA,10,2016,1325,15,0,7/8/18 18:10,ocd-division/country:us/state:ne/cd:3,NA,NA,NA,NE,3,FALSE,3103,1.13,96.87,house,114,NA,NA,NA,296245061
S001175,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001175.json,Jackie,NA,Speier,NA,5/14/50,F,D,NA,RepSpeier,JackieSpeier,jackiespeierca12,412259,1027627,8425,20762,N00029649,/m/06k27l,H8CA12171,https://speier.house.gov,https://speier.house.gov/rss.xml,NA,FALSE,-0.384,NA,10,2016,1325,112,0,1/6/19 15:20,ocd-division/country:us/state:ca/cd:14,NA,NA,NA,CA,14,FALSE,614,8.45,95.71,house,114,NA,NA,NA,24913074
S001196,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001196.json,Elise,NA,Stefanik,NA,7/2/84,F,R,NA,RepStefanik,RepEliseStefanik,NA,412648,76364,152539,21541,N00035523,/m/0110fjsf,H4NY21079,https://stefanik.house.gov,https://stefanik.house.gov/rss.xml,NA,FALSE,0.219,NA,2,2016,1325,2,0,7/8/18 18:10,ocd-division/country:us/state:ny/cd:21,NA,NA,NA,NY,21,FALSE,3621,0.15,88.28,house,114,NA,NA,NA,2962813893
S001192,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001192.json,Chris,NA,Stewart,NA,7/15/60,M,R,NA,RepChrisStewart,RepChrisStewart,repchrisstewart,412581,68466,135930,21367,N00033932,/m/0j273ks,H2UT02324,https://stewart.house.gov,https://stewart.house.gov/rss.xml,NA,FALSE,0.52,NA,4,2016,1325,35,0,1/6/19 15:21,ocd-division/country:us/state:ut/cd:2,NA,NA,NA,UT,2,FALSE,4902,2.64,95.89,house,114,NA,NA,NA,1072008757
